"PointID","x","y","z"
283, 3.876056872572842e+01, 2.332457500801173e+00, 1.416084616901879e+00
284, 3.879599806227371e+01, 2.327614147564439e+00, 1.408550453063927e+00
285, 3.882669927253688e+01, 2.323428708069899e+00, 1.402020965876865e+00
286, 3.885330364143359e+01, 2.319810433141011e+00, 1.396362222946558e+00
287, 3.887635394486806e+01, 2.316681996861498e+00, 1.391459014546364e+00
288, 3.889632392546599e+01, 2.313976476565092e+00, 1.387210741212057e+00
289, 3.891362740303715e+01, 2.311635844027295e+00, 1.383529496997547e+00
290, 3.892862029963661e+01, 2.309610483955068e+00, 1.380339654148675e+00
291, 3.894160785949060e+01, 2.307858059767753e+00, 1.377576338420413e+00
292, 3.895285983743405e+01, 2.306341347514864e+00, 1.375182205622790e+00
293, 3.896260960237608e+01, 2.305028272172627e+00, 1.373107638131652e+00
294, 3.897105698419470e+01, 2.303891458010504e+00, 1.371310143489515e+00
295, 3.897837497839350e+01, 2.302907276555207e+00, 1.369752930945118e+00
296, 3.898471529503904e+01, 2.302055064121022e+00, 1.368403732973239e+00
297, 3.899021658889401e+01, 2.301315989400991e+00, 1.367233055561982e+00
298, 3.899515553224191e+01, 2.300652751375007e+00, 1.366182030299182e+00
299, 3.894229846999506e+01, -2.937922815302312e-20, 7.933433080242082e-02
300, 3.887857401938838e+01, -6.019153055235427e-20, 9.512936506017514e-02
301, 3.880453492426882e+01, -9.387709130613629e-20, 1.136464727467317e-01
302, 3.871826754354623e+01, -1.303217428706057e-19, 1.354401319545738e-01
303, 3.861761937574668e+01, -1.691255456465940e-19, 1.611540997513336e-01
304, 3.850059883575342e+01, -2.093669867561063e-19, 1.914246336198149e-01
305, 3.836521330377898e+01, -2.496308072878436e-19, 2.269210591885221e-01
306, 3.820937709258033e+01, -2.880010753469646e-19, 2.683664570327727e-01
307, 3.803146111206630e+01, -3.219533293023586e-19, 3.163847376015871e-01
308, 3.783066535802045e+01, -3.485094501024700e-19, 3.713712154316837e-01
309, 3.760919453622652e+01, -3.645339258857019e-19, 4.328399028633900e-01
310, 3.737330793368811e+01, -3.678356904762542e-19, 4.990574694454715e-01
311, 3.713018105310302e+01, -3.581671889922375e-19, 5.678848467069195e-01
312, 3.688436361238887e+01, -3.368306160567960e-19, 6.378255762494014e-01
313, 3.663767594289689e+01, -3.057262014969279e-19, 7.081246318890353e-01
314, 3.639058513328720e+01, -2.668598507080680e-19, 7.784150963302719e-01
315, 3.614313911478830e+01, -2.222379879609328e-19, 8.484661836029865e-01
316, 3.589530442924709e+01, -1.738682794425971e-19, 9.180875902415463e-01
317, 3.564704226343505e+01, -1.237644944112941e-19, 9.871087043327800e-01
318, 3.539831989810056e+01, -7.394663242449790e-20, 1.055378986952537e+00
319, 3.514911053527932e+01, -2.643955091439590e-20, 1.122764074177931e+00
320, 3.489939518472065e+01, 1.672928493011008e-20, 1.189152919943913e+00
321, 3.464915994830056e+01, 5.353056497867848e-20, 1.254448333644552e+00
322, 3.439839662484496e+01, 8.193413394972305e-20, 1.318569964621981e+00
323, 3.414710176052035e+01, 9.990475945266862e-20, 1.381451390658045e+00
324, 3.389528034056291e+01, 1.059135486398511e-19, 1.443051987181677e+00
325, 3.364294410752093e+01, 1.011104408630111e-19, 1.503333843825254e+00
326, 3.339011783359705e+01, 8.752296714555670e-20, 1.562256433638011e+00
327, 3.313684545917767e+01, 6.718640572930184e-20, 1.619792370048963e+00
328, 3.288318069540806e+01, 4.214285343404355e-20, 1.675931571338003e+00
329, 3.262916867014541e+01, 1.443829812591560e-20, 1.730667309167391e+00
330, 3.237483990482523e+01, -1.387969382680780e-20, 1.783997680870245e+00
331, 3.212021529498058e+01, -4.076107323332169e-20, 1.835933556107417e+00
332, 3.186531011443307e+01, -6.415375227311827e-20, 1.886491850845841e+00
333, 3.161013663671432e+01, -8.200390566077091e-20, 1.935690154571241e+00
334, 3.135470629539248e+01, -9.225560979067709e-20, 1.983547925413520e+00
335, 3.109903084182520e+01, -9.285074303538660e-20, 2.030089101741798e+00
336, 3.084312175829044e+01, -8.172914514358922e-20, 2.075338451151299e+00
337, 3.058699013797495e+01, -5.682858126205959e-20, 2.119320841141934e+00
338, 3.033064669192995e+01, -1.611505237784687e-20, 2.162061229212499e+00
339, 3.007410178054397e+01, 3.906902081200578e-20, 2.203584811555595e+00
340, 2.981736544370609e+01, 1.009731922655371e-19, 2.243917177186643e+00
341, 2.956044736309520e+01, 1.611243595585081e-19, 2.283084048879840e+00
342, 2.930335686331195e+01, 2.110410745983358e-19, 2.321111240358242e+00
343, 2.904610291501924e+01, 2.422335777967331e-19, 2.358024615431203e+00
344, 2.878869396170101e+01, 2.462037009129753e-19, 2.393848774595573e+00
345, 2.853113788413638e+01, 2.144451608317885e-19, 2.428606580307046e+00
346, 2.827344225779884e+01, 1.384438972208905e-19, 2.462320841567351e+00
347, 2.801561437634763e+01, 9.678072001393106e-21, 2.495014436316306e+00
348, 2.775766124982935e+01, -1.794095529405751e-19, 2.526710220640204e+00
349, 2.749958940449106e+01, -4.151980360008035e-19, 2.557429290129638e+00
350, 2.724140492246029e+01, -6.635035228194449e-19, 2.587191044321763e+00
351, 2.698311365964087e+01, -8.892671360288115e-19, 2.616014879792610e+00
352, 2.672472126041569e+01, -1.057401547108168e-18, 2.643920256811990e+00
353, 2.646623314102744e+01, -1.132792744446229e-18, 2.670926498778849e+00
354, 2.620765426827449e+01, -1.080301681585600e-18, 2.697050514435240e+00
355, 2.594898926988569e+01, -8.647666947249121e-19, 2.722307570704125e+00
356, 2.569024261584746e+01, -4.510055136741066e-19, 2.746712949013471e+00
357, 2.543141862411795e+01, 1.961832696910795e-19, 2.770281974631672e+00
358, 2.517252146341491e+01, 1.112019036930884e-18, 2.793030013061577e+00
359, 2.491355514589090e+01, 2.331738191706240e-18, 2.814972340019605e+00
360, 2.465452336269229e+01, 3.890591842150353e-18, 2.836122061091721e+00
361, 2.439542953612386e+01, 5.823843657763638e-18, 2.856490442701891e+00
362, 2.413627698092693e+01, 8.166769430694955e-18, 2.876088720902743e+00
363, 2.387706891122699e+01, 1.093921180805382e-17, 2.894928158241123e+00
364, 2.361780844203377e+01, 1.408144368807017e-17, 2.913020040652555e+00
365, 2.335849858601773e+01, 1.750815302773783e-17, 2.930375609406124e+00
366, 2.309914215480902e+01, 2.113397317099791e-17, 2.947004476314254e+00
367, 2.283974177352327e+01, 2.487349695688473e-17, 2.962914559503835e+00
368, 2.258029999625623e+01, 2.864128363919710e-17, 2.978113717722865e+00
369, 2.232081931145133e+01, 3.235186292941573e-17, 2.992609828850150e+00
370, 2.206130214357382e+01, 3.591973853563205e-17, 3.006410788559032e+00
371, 2.180175085181631e+01, 3.925939135822483e-17, 3.019524473649607e+00
372, 2.154217048168551e+01, 4.228525034183920e-17, 3.031957349188089e+00
373, 2.128261161901915e+01, 4.491132377603624e-17, 3.043712277557194e+00
374, 2.102333097149256e+01, 4.705052126897923e-17, 3.054783992060891e+00
375, 2.076499679932084e+01, 4.861624581944276e-17, 3.065153837230184e+00
376, 2.050861147557757e+01, 4.952886712023857e-17, 3.074797697952664e+00
377, 2.025506097707283e+01, 4.972236164337391e-17, 3.083705162435101e+00
378, 2.000517393624078e+01, 4.914550756558831e-17, 3.091874968662330e+00
379, 1.975996857031690e+01, 4.776494548883781e-17, 3.099306234399384e+00
380, 1.952180563511884e+01, 4.558309133383014e-17, 3.105970748705838e+00
381, 1.929032834637833e+01, 4.260526295750359e-17, 3.111927384765554e+00
382, 1.906427160813994e+01, 3.882318281070045e-17, 3.117250634898262e+00
383, 1.883996386777322e+01, 3.418693474423842e-17, 3.122051819771340e+00
384, 1.861537752753663e+01, 2.873193821463467e-17, 3.126380490247061e+00
385, 1.838775542987809e+01, 2.246692220157233e-17, 3.130279597053160e+00
386, 1.815318502330617e+01, 1.533539181332889e-17, 3.133783340444823e+00
387, 1.791083981085943e+01, 7.357204959474567e-18, 3.136854488239906e+00
388, 1.766123655204096e+01, -1.388261306316278e-18, 3.139434234895773e+00
389, 1.740537227413943e+01, -1.077947278837122e-17, 3.141463798061010e+00
390, 1.714721152560722e+01, -2.055617454810770e-17, 3.142880183717344e+00
391, 1.688785470235950e+01, -3.054325317946948e-17, 3.143663357000252e+00
392, 1.662810793973310e+01, -4.057031703415169e-17, 3.143801977614167e+00
393, 1.636829131688110e+01, -5.048376419573791e-17, 3.143290769004102e+00
394, 1.610847053345119e+01, -6.013962047275715e-17, 3.142126169165018e+00
395, 1.584865289309170e+01, -6.939617370098472e-17, 3.140304772472236e+00
396, 1.558883997456941e+01, -7.811193062368959e-17, 3.137823164419296e+00
397, 1.532903354276252e+01, -8.614538943612678e-17, 3.134677279718089e+00
398, 1.506923579933682e+01, -9.335503532916768e-17, 3.130860725037653e+00
399, 1.480944819019671e+01, -9.959936988489842e-17, 3.126366569178192e+00
400, 1.454967278862260e+01, -1.047368689512877e-16, 3.121187886147872e+00
401, 1.428991162022458e+01, -1.086260027717717e-16, 3.115317747191896e+00
402, 1.403016669285338e+01, -1.111252337011795e-16, 3.108749220907320e+00
403, 1.377044032809944e+01, -1.120930144942228e-16, 3.101474884424228e+00
404, 1.351073460514187e+01, -1.113877909493313e-16, 3.093485072793619e+00
405, 1.325105195064663e+01, -1.088679938980160e-16, 3.084769501429215e+00
406, 1.299139481741336e+01, -1.043920419448783e-16, 3.075317868671756e+00
407, 1.273176578732922e+01, -9.781833794793477e-17, 3.065118847708345e+00
408, 1.247216760949258e+01, -8.900526021542577e-17, 3.054159454193567e+00
409, 1.221260315510099e+01, -7.781116544603479e-17, 3.042426552085497e+00
410, 1.195307542857059e+01, -6.409439312602003e-17, 3.029906786024122e+00
411, 1.169358768549067e+01, -4.771327745409185e-17, 3.016584314383622e+00
412, 1.143414340994864e+01, -2.852842005848312e-17, 3.002441728495826e+00
413, 1.117474625319409e+01, -6.688489712273576e-18, 2.987461604374350e+00
414, 1.091540008079959e+01, 1.709074288906190e-17, 2.971625860441533e+00
415, 1.065610909986115e+01, 4.202813688804071e-17, 2.954913919127698e+00
416, 1.039687777954634e+01, 6.734265355939754e-17, 2.937304475204200e+00
417, 1.013771083424560e+01, 9.225275510438443e-17, 2.918775972355092e+00
418, 9.878613408733713e+00, 1.159761370479352e-16, 2.899304177867212e+00
419, 9.619591190379035e+00, 1.377292857603582e-16, 2.878861287591681e+00
420, 9.360650241885482e+00, 1.567267397691748e-16, 2.857418979768638e+00
421, 9.101797035389517e+00, 1.721805275923480e-16, 2.834948133769018e+00
422, 8.843038807719083e+00, 1.833298174877900e-16, 2.811414947131114e+00
423, 8.584383458438928e+00, 1.900060182214102e-16, 2.786783137470223e+00
424, 8.325839382373932e+00, 1.925836485852259e-16, 2.761016229012414e+00
425, 8.067415757930029e+00, 1.914580375799573e-16, 2.734074995261517e+00
426, 7.809123128676005e+00, 1.870257515305577e-16, 2.705912714379129e+00
427, 7.550972861318524e+00, 1.796848485212361e-16, 2.676481359835723e+00
428, 7.292977081801018e+00, 1.698348563724816e-16, 2.645732639347417e+00
429, 7.035149663632999e+00, 1.578766053618429e-16, 2.613610454939244e+00
430, 6.777506465056871e+00, 1.442120958029681e-16, 2.580050539808930e+00
431, 6.520064501867320e+00, 1.292445453465615e-16, 2.544988289881020e+00
432, 6.262842364512801e+00, 1.133783313163478e-16, 2.508356331291002e+00
433, 6.005862827356248e+00, 9.701877915702656e-17, 2.470070076142401e+00
434, 5.749153950340710e+00, 8.057240413736537e-17, 2.430038946049940e+00
435, 5.492753111433807e+00, 6.444722660621068e-17, 2.388173773924236e+00
436, 5.236710181598346e+00, 4.905251721719214e-17, 2.344377837547152e+00
437, 4.981082498702797e+00, 3.479787430320688e-17, 2.298536359475523e+00
438, 4.725926057603060e+00, 2.209227759371413e-17, 2.250521536372734e+00
439, 4.471295604149542e+00, 1.134414582586783e-17, 2.200191144874903e+00
440, 4.217250289173320e+00, 2.962430131347323e-18, 2.147384981712867e+00
441, 3.963856688991174e+00, -2.646938907072214e-18, 2.091928739764391e+00
442, 3.711194015156363e+00, -5.321321211948728e-18, 2.033619199096510e+00
443, 3.459356407459845e+00, -5.389772390747378e-18, 1.972223505854970e+00
444, 3.208456027091244e+00, -3.232276583760365e-18, 1.907476459665849e+00
445, 2.958652576836609e+00, 7.773482318436970e-19, 1.839083097075828e+00
446, 2.710260397256599e+00, 6.256110992821449e-18, 1.766736780573694e+00
447, 2.463956982999303e+00, 1.278603333776629e-17, 1.690185987796650e+00
448, 2.221100518339372e+00, 1.990386992049396e-17, 1.609368410732273e+00
449, 1.983556316931177e+00, 2.711791579422578e-17, 1.524426500549350e+00
450, 1.753506189917249e+00, 3.393970245589719e-17, 1.435710021309132e+00
451, 1.534288853827555e+00, 3.990089066881283e-17, 1.344174916929378e+00
452, 1.325746763983709e+00, 4.470950541187406e-17, 1.249558472417887e+00
453, 1.131825284843267e+00, 4.807973201675245e-17, 1.153566927917604e+00
454, 9.566900951505828e-01, 4.990340315199094e-17, 1.058720692134224e+00
455, 8.025566818764690e-01, 5.028921632663420e-17, 9.672756840959458e-01
456, 6.664162039763438e-01, 4.945590515490672e-17, 8.786883410902162e-01
457, 5.457833645451267e-01, 4.759404540159747e-17, 7.923497923850320e-01
458, 4.392962407428296e-01, 4.487993573667621e-17, 7.081864759940327e-01
459, 3.460123609302159e-01, 4.148265555219655e-17, 6.262580627049117e-01
460, 2.650756229271787e-01, 3.755800773954118e-17, 5.466182406316658e-01
461, 1.957597306225806e-01, 3.324370799264778e-17, 4.692624973625127e-01
462, 1.374753665975082e-01, 2.865714634302254e-17, 3.941409100129032e-01
463, 8.996051830479446e-02, 2.390929619614953e-17, 3.213872647580990e-01
464, 5.293325438643268e-02, 1.907209257461775e-17, 2.508454972138840e-01
465, 2.652903573039849e-02, 1.424785818176162e-17, 1.832575374783060e-01
466, 1.013820249413284e-02, 9.489690262522558e-18, 1.191061758052632e-01
467, 2.130025581114111e-03, 4.790287562628141e-18, 5.854105203521810e-02
468, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
469, 1.774300302222807e-03, 4.614526123935467e-02, 3.605262819138875e-02
470, 7.023674923135678e-03, 9.232718081361624e-02, 7.213389466247089e-02
471, 1.562323555803643e-02, 1.384444285480126e-01, 1.081646319072027e-01
472, 2.742152706978148e-02, 1.843805803295956e-01, 1.440538797463641e-01
473, 4.224444264446926e-02, 2.300293697388073e-01, 1.797186139729922e-01
474, 5.991107772001957e-02, 2.753039748282300e-01, 2.150910019306143e-01
475, 8.024035947829565e-02, 3.201367412718691e-01, 2.501181862840131e-01
476, 1.030555733901558e-01, 3.644803628860371e-01, 2.847632073773414e-01
477, 1.281942667133257e-01, 4.083230974996410e-01, 3.190168911722082e-01
478, 1.555662455005546e-01, 4.517504092641111e-01, 3.529460094988943e-01
479, 1.853007437428123e-01, 4.951152819093658e-01, 3.868263432651686e-01
480, 2.179913003433615e-01, 5.392695987272142e-01, 4.213234561370777e-01
481, 2.549138015919600e-01, 5.856631109794108e-01, 4.575700169530150e-01
482, 2.979999477708840e-01, 6.361140748904883e-01, 4.969866016326394e-01
483, 3.494527466874973e-01, 6.922396828535733e-01, 5.408366974246547e-01
484, 4.110202601079522e-01, 7.547364346650055e-01, 5.896644677330426e-01
485, 4.830656913229817e-01, 8.227800571907365e-01, 6.428259186906569e-01
486, 5.641362421874379e-01, 8.941546698672433e-01, 6.985898148694327e-01
487, 6.517674242166736e-01, 9.663581496809481e-01, 7.550012847640727e-01
488, 7.441329310689968e-01, 1.037929895077584e+00, 8.109191824457814e-01
489, 8.411406452883088e-01, 1.108973726094878e+00, 8.664246207914876e-01
490, 9.447476312140514e-01, 1.180926787252249e+00, 9.226404180842290e-01
491, 1.058615933057229e+00, 1.256049788654557e+00, 9.813328306580724e-01
492, 1.187215132469179e+00, 1.336644114502699e+00, 1.044299891669338e+00
493, 1.334402941945146e+00, 1.424168826606517e+00, 1.112681539990109e+00
494, 1.502265951250212e+00, 1.518743648664056e+00, 1.186571310412296e+00
495, 1.690413626444355e+00, 1.619081935185903e+00, 1.264963964503587e+00
496, 1.895625165102062e+00, 1.722631165643107e+00, 1.345865257773109e+00
497, 2.112652574408843e+00, 1.826380165558822e+00, 1.426922609348963e+00
498, 2.336573072432164e+00, 1.927992345791744e+00, 1.506310482922451e+00
499, 2.564417900732691e+00, 2.026365276169205e+00, 1.583167571259907e+00
500, 2.794954440589085e+00, 2.121278696967558e+00, 1.657321792494955e+00
501, 3.027753681745743e+00, 2.212842975027738e+00, 1.728859377776382e+00
502, 3.262598239078529e+00, 2.301217894955940e+00, 1.797905167587403e+00
503, 3.499315136704517e+00, 2.386546169735344e+00, 1.864570664793341e+00
504, 3.737757888501904e+00, 2.468946805238936e+00, 1.928948850344691e+00
505, 3.977794919170643e+00, 2.548530028564098e+00, 1.991125846515173e+00
506, 4.219315434271417e+00, 2.625382757371401e+00, 2.051169564025921e+00
507, 4.462218725399484e+00, 2.699585149679760e+00, 2.109142630472729e+00
508, 4.706415239011336e+00, 2.771206307804267e+00, 2.165099034942802e+00
509, 4.951823186717156e+00, 2.840309024596211e+00, 2.219087837032322e+00
510, 5.198369252357143e+00, 2.906946593015127e+00, 2.271150674225908e+00
511, 5.445985341840164e+00, 2.971168319586484e+00, 2.321326069471999e+00
512, 5.694608408180696e+00, 3.033018914952580e+00, 2.369648955030083e+00
513, 5.944180713931348e+00, 3.092536556542679e+00, 2.416149158862573e+00
514, 6.194648766197126e+00, 3.149754391261977e+00, 2.460852578661248e+00
515, 6.445960570514898e+00, 3.204707089724914e+00, 2.503786302567808e+00
516, 6.698065984720019e+00, 3.257429827019608e+00, 2.544977812860901e+00
517, 6.950918674459147e+00, 3.307952046431441e+00, 2.584450113651002e+00
518, 7.204474351699718e+00, 3.356301899168147e+00, 2.622225199561937e+00
519, 7.458689861901762e+00, 3.402508913053370e+00, 2.658326140746219e+00
520, 7.713523421518773e+00, 3.446603172974914e+00, 2.692776442576352e+00
521, 7.968934891241895e+00, 3.488614247528282e+00, 2.725599207009127e+00
522, 8.224885317402913e+00, 3.528572699950819e+00, 2.756818313236425e+00
523, 8.481336872241405e+00, 3.566510344855706e+00, 2.786458617820279e+00
524, 8.738252715083110e+00, 3.602460985094500e+00, 2.814546530994692e+00
525, 8.995597013706856e+00, 3.636460540560713e+00, 2.841110117051298e+00
526, 9.253335200877219e+00, 3.668546041372219e+00, 2.866178305434372e+00
527, 9.511433908974796e+00, 3.698756075584549e+00, 2.889781238511839e+00
528, 9.769860501071816e+00, 3.727133533590256e+00, 2.911952418228729e+00
529, 1.002858353491083e+01, 3.753723679339569e+00, 2.932727200891951e+00
530, 1.028757303636092e+01, 3.778572750681210e+00, 2.952141703854368e+00
531, 1.054680027975722e+01, 3.801729435450237e+00, 2.970233958429095e+00
532, 1.080623753937560e+01, 3.823246952169488e+00, 2.987045535430635e+00
533, 1.106585862207780e+01, 3.843179813382192e+00, 3.002619016732832e+00
534, 1.132563889849820e+01, 3.861583427966457e+00, 3.016997684425592e+00
535, 1.158555503531420e+01, 3.878516331644604e+00, 3.030227263295802e+00
536, 1.184558507939557e+01, 3.894039672723015e+00, 3.042355522921202e+00
537, 1.210570867880187e+01, 3.908214957369654e+00, 3.053430518458252e+00
538, 1.236590701223322e+01, 3.921104111794818e+00, 3.063500633605443e+00
539, 1.262616266813741e+01, 3.932770274284650e+00, 3.072615198144330e+00
540, 1.288645971288253e+01, 3.943277137727282e+00, 3.080823974873096e+00
541, 1.314678331523881e+01, 3.952688566758264e+00, 3.088176860805713e+00
542, 1.340712041381934e+01, 3.961067236388024e+00, 3.094722822577125e+00
543, 1.366745898977935e+01, 3.968473524490086e+00, 3.100509030489556e+00
544, 1.392771422721126e+01, 3.974965975317864e+00, 3.105581222194883e+00
545, 1.418705598521716e+01, 3.980588799802131e+00, 3.109973937783011e+00
546, 1.444292454746185e+01, 3.985361769136247e+00, 3.113702624063717e+00
547, 1.468988650320851e+01, 3.989286163488353e+00, 3.116768287216041e+00
548, 1.492148493459993e+01, 3.992397765097067e+00, 3.119198897261108e+00
549, 1.513679143396408e+01, 3.994827386207493e+00, 3.121096662971454e+00
550, 1.533811557900099e+01, 3.996718088926411e+00, 3.122573356586695e+00
551, 1.553322881555452e+01, 3.998218502585323e+00, 3.123745083727509e+00
552, 1.572903761136801e+01, 3.999414248270902e+00, 3.124678717279955e+00
553, 1.593273426944414e+01, 4.000345572818826e+00, 3.125405667914215e+00
554, 1.614889163723140e+01, 4.001002883408982e+00, 3.125918403499388e+00
555, 1.637570870075749e+01, 4.001346648883399e+00, 3.126186017728220e+00
556, 1.660896623065570e+01, 4.001352684194986e+00, 3.126189604697738e+00
557, 1.684298126372246e+01, 4.001023910681822e+00, 3.125931448291270e+00
558, 1.707828004034262e+01, 4.000373760579235e+00, 3.125422016767319e+00
559, 1.731543400979369e+01, 3.999412859353769e+00, 3.124669582067089e+00
560, 1.755568530130773e+01, 3.998140365233694e+00, 3.123673435719797e+00
561, 1.779746762712745e+01, 3.996565657618362e+00, 3.122440864955666e+00
562, 1.804069935314025e+01, 3.994693690725818e+00, 3.120975688192462e+00
563, 1.828563732278438e+01, 3.992526907297430e+00, 3.119279755722872e+00
564, 1.853282589036652e+01, 3.990063928148623e+00, 3.117351923660395e+00
565, 1.878459326361040e+01, 3.987280783381528e+00, 3.115173360232518e+00
566, 1.903975194419619e+01, 3.984186268631772e+00, 3.112750863607953e+00
567, 1.929742606285291e+01, 3.980783723784384e+00, 3.110086927727920e+00
568, 1.955661939355818e+01, 3.977080907828277e+00, 3.107187492959079e+00
569, 1.981614113638539e+01, 3.973092990071194e+00, 3.104064302120507e+00
570, 2.007503055119105e+01, 3.968836353955575e+00, 3.100730055565915e+00
571, 2.033211793355582e+01, 3.964335286834864e+00, 3.097203656312497e+00
572, 2.058577831339134e+01, 3.959626846532539e+00, 3.093514015143682e+00
573, 2.083456557019720e+01, 3.954748281627027e+00, 3.089690159240111e+00
574, 2.107805352960639e+01, 3.949720640453765e+00, 3.085748441173673e+00
575, 2.131821674585051e+01, 3.944513451430325e+00, 3.081664830951689e+00
576, 2.155516928782819e+01, 3.939131430530881e+00, 3.077442890940659e+00
577, 2.179084176860120e+01, 3.933534829676733e+00, 3.073051298347700e+00
578, 2.203322030504127e+01, 3.927522524519713e+00, 3.068332003390177e+00
579, 2.228803174447668e+01, 3.920916938266491e+00, 3.063145145111760e+00
580, 2.254759801192492e+01, 3.913881886897971e+00, 3.057618756856042e+00
581, 2.280724345590242e+01, 3.906529278607842e+00, 3.051840255455000e+00
582, 2.306687191408438e+01, 3.898855444000161e+00, 3.045806325326479e+00
583, 2.332648436547970e+01, 3.890854117412048e+00, 3.039511611891388e+00
584, 2.358607967485838e+01, 3.882519062693576e+00, 3.032950777493435e+00
585, 2.384565663901031e+01, 3.873843210540815e+00, 3.026117665128023e+00
586, 2.410521431023171e+01, 3.864818373306667e+00, 3.019005015067470e+00
587, 2.436475130069425e+01, 3.855436282963669e+00, 3.011605492890542e+00
588, 2.462426626283625e+01, 3.845688664277731e+00, 3.003911769514096e+00
589, 2.488375776270826e+01, 3.835567219446913e+00, 2.995916498909207e+00
590, 2.514322434347773e+01, 3.825063635698063e+00, 2.987612320703541e+00
591, 2.540266441481681e+01, 3.814168338804071e+00, 2.978990545862762e+00
592, 2.566207611338477e+01, 3.802869736606550e+00, 2.970040355630312e+00
593, 2.592145745698604e+01, 3.791156077882752e+00, 2.960750764805268e+00
594, 2.618080637405640e+01, 3.779015599102972e+00, 2.951110775081525e+00
595, 2.644012069017007e+01, 3.766436525056723e+00, 2.941109375687108e+00
596, 2.669939812751716e+01, 3.753407075229595e+00, 2.930735549672308e+00
597, 2.695863610567572e+01, 3.739913636386640e+00, 2.919976264697677e+00
598, 2.721783154855932e+01, 3.725939153654501e+00, 2.908814699293325e+00
599, 2.747698070176279e+01, 3.711466205129778e+00, 2.897233621903682e+00
600, 2.773607398457177e+01, 3.696477706849753e+00, 2.885216068645150e+00
601, 2.799507479510751e+01, 3.680958172264703e+00, 2.872746325574782e+00
602, 2.825387995922470e+01, 3.664893097795360e+00, 2.859808164389137e+00
603, 2.851228972960232e+01, 3.648270708322465e+00, 2.846385933934477e+00
604, 2.876997518970779e+01, 3.631089625647040e+00, 2.832472454850381e+00
605, 2.902637212020602e+01, 3.613368391001937e+00, 2.818077017976872e+00
606, 2.928059732973826e+01, 3.595154568142200e+00, 2.803232953073329e+00
607, 2.953135175308865e+01, 3.576530728822781e+00, 2.788000033315309e+00
608, 2.977686842695645e+01, 3.557626168960341e+00, 2.772475434579134e+00
609, 3.001468240339200e+01, 3.538649344582516e+00, 2.756824555263308e+00
610, 3.024395677631089e+01, 3.519703495965021e+00, 2.741129662008290e+00
611, 3.046368797710057e+01, 3.500919620919349e+00, 2.725498735976228e+00
612, 3.066773465545830e+01, 3.482900897182867e+00, 2.710435107658073e+00
613, 3.085081900225019e+01, 3.466236368120959e+00, 2.696436794542707e+00
614, 3.101283807033420e+01, 3.451078891874192e+00, 2.683644670077592e+00
615, 3.115647923126951e+01, 3.437305694928288e+00, 2.671969176368584e+00
616, 3.128381279053864e+01, 3.424823911394033e+00, 2.661344668812204e+00
